Job Title,Role,Level,Years of Experience,Company,Location,Salary Range,Required Skills,Source Platform
IT DevOps,DevOps engineer,Junior,1-2,CÔNG TY TNHH PHẦN MỀM TIẾP THỊ VIDEO QUỐC TẾ,Hồ Chí Minh,$10.00,"Kubernetes, GCP, CI/CD, Terraform, Bash",Careerviet
Kiểm toán viên (mảng Công nghệ/ Dữ liệu) - Auditor (IT/ Model/ Data) - Cơ quan Kiểm toán nội bộ (HO24.314),IT professional,Intermediate,3,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,,Careerviet
"Chuyên viên quản trị, vận hành hạ tầng VDI (System Admin)  - Khối Công nghệ thông tin (HO24.316)",system administrator,Intermediate,1-5,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,VMware,Careerviet
Chuyên Viên Quản Lý Chất Lượng Phần mềm (QA),N/A,Intermediate,3,Công ty Cổ phần Tập đoàn Meey Land,Hà Nội,$15.00,,Careerviet
Chuyên viên chính/Chuyên viên cao cấp Xây Dựng Sản Phẩm Thẻ,N/A,Junior,1-2,Ngân Hàng TMCP Phương Đông - OCB,Hồ Chí Minh,Thương lượng,,Careerviet
Chuyên Viên Phân Tích Nghiệp Vụ (BA),data scientist,Junior,2,CÔNG TY CỔ PHẦN CHỨNG KHOÁN ASEAN,Hà Nội,Thương lượng,"Agile, Scrum",Careerviet
IT Software Engineer (Long Thanh IZ),software engineer,Any Level,N/A,Công ty TNHH framas Korea Vina,Đồng Nai,Thương lượng,SQL,Careerviet
Customer Success Specialist (BPO/Outsourcing),data analyst,Junior,2-3,Công ty TNHH Levinci,Hồ Chí Minh,$15.00,"Data analysis, Analysis",Careerviet
PHÓ PHÒNG PHẦN MỀM,backend developer,Intermediate,3,Hệ thống Phòng khám 315,Hồ Chí Minh,Thương lượng,"Python, MongoDB, Restful API, JIRA, Microservices",Careerviet
"Chuyên viên tư vấn, triển khai ERP - SAP module SD",SAP consultant,Intermediate,3-5,Công Ty Cổ Phần HUM,Hồ Chí Minh,$20.00,"Agile, SAP",Careerviet
Business Analyst (Phân Tích Nghiệp Vụ Phần Mềm Kế Toán),business analyst,Junior,2-3,LacViet Computing Corporation,Hồ Chí Minh,Thương lượng,"Agile, Scrum, ERP",Careerviet
Giám Đốc Dự Án Công Nghệ (Tài chính/Ngân hàng),N/A,Lead/Expert,8-20,Công ty Cổ phần Tập đoàn Meey Land,Hà Nội,Thương lượng,,Careerviet
Trưởng nhóm IT (Giải pháp phần mềm),IT professional,Senior,3-10,Công Ty TNHH May Thêu Giày An Phước,Hồ Chí Minh,$18.00,"SQL, CSS, Power BI, .NET, Bootstrap, ERP",Careerviet
IT Infrastructure Engineer (Kỹ Sư Hạ Tầng CNTT),software engineer,Intermediate,2-5,CÔNG TY TNHH TRANSCOSMOS VIỆT NAM,Hồ Chí Minh,$18.00,,Careerviet
Data Partner – Chuyên gia Đối tác dữ liệu - Hà Nội - TA139,data scientist,Senior,4-7,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Thương lượng,"Python, SQL, Excel, Statistics, Machine Learning, AI, R",Careerviet
Sales Manager/ Business Development Manager (Japanese Language/ Digital Solutions),IT professional,Any Level,N/A,CÔNG TY TNHH TRANSCOSMOS VIỆT NAM,Hồ Chí Minh,$40.00,,Careerviet
Technical Project Manager,project manager,Intermediate,3-5,CÔNG TY TNHH INBOLD,Hồ Chí Minh,Thương lượng,"JIRA, Content Management Systems",Careerviet
Data Platform Engineer - Khối Dữ liệu (HO24.317),software engineer,Junior,1,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,"Python, Java, AWS, Azure, GCP, Spark, Big Data, AI",Careerviet
Chuyên viên cao cấp Quản trị dữ liệu - Mảng vận hành công cụ - HN - TA139,data scientist,Intermediate,3-5,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Thương lượng,"Python, SQL, R",Careerviet
Middle/ Senior NodeJS Developer,software developer,Intermediate,3-5,CÔNG TY CỔ PHẦN HASAKI BEAUTY & CLINIC,Hồ Chí Minh,Thương lượng,"NodeJS, NestJS, MongoDB, Docker, MySQL, Redis, ElasticSearch, Git",Careerviet
IT COMTOR - TIẾNG NHẬT,IT professional,Junior,1-3,CÔNG TY CỔ PHẦN PGT SOLUTIONS,Hồ Chí Minh,$15.00,,Careerviet
DEVOPS,DevOps engineer,Intermediate,1-8,Tổng công ty Bưu điện Việt Nam,Hà Nội,$15.00,"Python, Java, Docker, Kubernetes, ElasticSearch, GitHub, CI/CD, Terraform, Bash, Microservices",Careerviet
Legal Executive,N/A,Intermediate,2-7,BSS Group,Hà Nội,$15.00,,Careerviet
Giáo Viên Tin Học (Giảng Dạy Mô Hình School-Link),data engineer,Intermediate,1-5,Công ty CP IIG Việt Nam,Hà Nội,Thương lượng,Spark,Careerviet
Java Developer Team Leader,software developer,Senior,3-8,Tổng công ty Bưu điện Việt Nam,Hà Nội,$25.00,"Java, JavaScript, HTML, CSS, PHP, JQuery, Bootstrap, jQuery, PostgreSQL, MySQL, Restful API, Git",Careerviet
[Hậu Nghĩa] Chuyên viên IT,IT professional,Intermediate,2-5,Công Ty Cổ Phần Vacxin Việt Nam,Long An,Thương lượng,"SQL, Firewall",Careerviet
TRƯỞNG NHÓM PHÂN TÍCH DỮ LIỆU,data scientist,Intermediate,3-4,CÔNG TY CỔ PHẦN Z HOLDING,Hà Nội,$30.00,"Python, SQL, Power BI, R",Careerviet
Product Manager,product manager,Lead/Expert,8-15,HR Vietnam’s ESS Client,Hồ Chí Minh,Thương lượng,,Careerviet
SAP ABAP CONSULTANT,SAP consultant,Lead/Expert,5-15,HR Vietnam’s ESS Client,Hà Nội,Thương lượng,"Analysis, SAP",Careerviet
[Đức Hòa] Chuyên viên IT,IT professional,Intermediate,2-5,Công Ty Cổ Phần Vacxin Việt Nam,Long An,Thương lượng,"SQL, Firewall",Careerviet
PRESALES ENGINEER,software engineer,Senior,2-15,CÔNG TY CP TM-DV SAO NAM AN,Hồ Chí Minh,$13.00,,Careerviet
Technical Support Engineer,IT support,Any Level,N/A,Tổng công ty Bưu điện Việt Nam,Hà Nội,$10.00,"Java, SQL, Linux",Careerviet
SAP ABAP CONSULTANT,SAP consultant,Lead/Expert,5-15,HR Vietnam’s ESS Client,Hồ Chí Minh,Thương lượng,"Analysis, SAP",Careerviet
Chuyên viên QA,QA engineer,Intermediate,1-8,Tổng công ty Bưu điện Việt Nam,Hà Nội,$15.00,"Agile, Scrum",Careerviet
Project manager,project manager,Intermediate,1-8,Tổng công ty Bưu điện Việt Nam,Hà Nội,$20.00,JIRA,Careerviet
B2B Sales Executive,N/A,Junior,1-2,LacViet Computing Corporation,Hồ Chí Minh,Thương lượng,,Careerviet
Customer Support (US Time),N/A,Junior,1,Công ty TNHH Levinci,Hồ Chí Minh,$15.00,,Careerviet
Head/Expert Data Scientist,data scientist,Senior,5,CÔNG TY CỔ PHẦN CHỨNG KHOÁN ASEAN,Hà Nội,Thương lượng,"Python, Data science, Statistics, GCP, Git, CI/CD, Spark, Big Data, Machine Learning, Deep Learning, Data Mining",Careerviet
Head/Expert Data Governance,N/A,Intermediate,3,CÔNG TY CỔ PHẦN CHỨNG KHOÁN ASEAN,Hà Nội,Thương lượng,,Careerviet
Regional Information Security Officer,IT professional,Any Level,N/A,The Deutsche Gesellschaft für Internationale Zusammenarbeit (GIZ),Hà NộiVientiane,Thương lượng,,Careerviet
Nhân Viên Kinh Doanh Phần Mềm,SAP consultant,Junior,1,CÔNG TY CỔ PHẦN Z HOLDING,Hồ Chí Minh,$10.00,ERP,Careerviet
Giám Đốc Ban Pháp Chế - Head of Legal (Proptech),IT professional,Lead/Expert,4-20,Công ty Cổ phần Tập đoàn Meey Land,Hà Nội,$50.00,,Careerviet
"HO - Chuyên gia Quản trị rủi ro công nghệ, Khối Quản lý rủi ro",N/A,Senior,4-6,Ngân Hàng TMCP Phương Đông - OCB,Hồ Chí Minh,Thương lượng,,Careerviet
Chuyên viên/Chuyên viên chính phân tích dữ liệu (Business analytics),data analyst,Intermediate,2-5,Ngân Hàng TMCP Tiên Phong (TPBank),Hà Nội,Thương lượng,"Python, Power BI, Qlik",Careerviet
"Chuyên viên Quản trị Hệ thống, Mạng",security engineer,Intermediate,1-5,VCBS - Chung khoan VCB,Hà Nội,Thương lượng,"Linux, Firewall",Careerviet
Chuyên viên An ninh thông tin,N/A,Intermediate,2-5,VCBS - Chung khoan VCB,Hà Nội,Thương lượng,,Careerviet
Chuyên viên chính Vận hành,data analyst,Intermediate,3,CÔNG TY CỔ PHẦN KINH DOANH F88,Hà Nội,Thương lượng,Excel,Careerviet
Chuyên viên cao cấp/Chuyên viên chính phát triển sản phẩm và Kinh doanh Tài chính số,data analyst,Senior,5-8,Ngân Hàng TMCP Tiên Phong (TPBank),Hồ Chí Minh,Thương lượng,Excel,Careerviet
Software Engineer,software engineer,Junior,1-3,CÔNG TY CỔ PHẦN KING FOOD MARKET,Hồ Chí Minh,$20.00,"SQL, NodeJS, MongoDB, Docker, Kubernetes, PostgreSQL, MySQL, Redis, ElasticSearch, Jenkins, Git, CI/CD, Microservices, Kafka, RabbitMQ",Careerviet
UI/UX Designer,UX/UI designer,Any Level,N/A,"HD SAISON Finance Co., Ltd",Hồ Chí Minh,Thương lượng,,Careerviet
Trưởng Nhóm IT - Biết Tiếng Anh,IT professional,Junior,2,CÔNG TY TNHH ANTA SPORTS VIỆT NAM,Hà Nội,$15.00,,Careerviet
Head of HR (Marketing industry) - Ho Chi Minh/ Ha Noi,data scientist,Senior,5,Talent Trader Vietnam,Hà Nội,$2000.00,Agile,Careerviet
Chuyên viên Phân tích nghiệp vụ (Business Analyst) - Khối Công nghệ thông tin (HOLT.05),business analyst,Intermediate,1-5,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,Agile,Careerviet
Data Engineer - Khối Dữ liệu (HOLT.02),data engineer,Junior,1,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,"Tableau, AWS",Careerviet
Kỹ Sư Phát Triển BackEnd  - Khối Công nghệ thông tin (HOLT.03),backend developer,Intermediate,2-5,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,"Java, MongoDB, Spring, PostgreSQL, MySQL, Redis, Kafka",Careerviet
Chuyên viên Quản lý Hạ tầng Trung tâm dữ liệu  - IT Infrastructure Management - Khối Công nghệ thông tin (HO24.273),IT professional,Junior,1,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,,Careerviet
Chuyên viên Quản trị hạ tầng Public Cloud - Cloud Engineer (Public Cloud) - Khối Công nghệ thông tin (HO24.271),cloud engineer,Junior,1-2,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,"AWS, Azure",Careerviet
Chuyên viên Kiểm soát Tác động - Quality Assurance - Khối Công nghệ thông tin (HO24.275),QA engineer,Intermediate,1-5,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,,Careerviet
Chuyên viên Quản lý ứng dụng - Application Administrator - Khối Công nghệ thông tin (HO24.276),data scientist,Any Level,N/A,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,"Linux, Unix",Careerviet
Data Scientist - Khối Dữ liệu (HOLT.01),data scientist,Intermediate,3,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,,Careerviet
Kỹ sư Phát triển Fullstack - Khối Công nghệ thông tin (HOLT.04),full stack developer,Intermediate,1-5,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,"Java, NodeJS, MongoDB, PostgreSQL, MySQL, Redis, Agile, Microservices, Kafka",Careerviet
Chuyên viên Kiểm thử nghiệp vụ (Manual Tester) - Khối Công nghệ thông tin (HOLT.06),QA engineer,Intermediate,1-5,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,"Agile, Scrum, Android, iOS",Careerviet
Chuyên viên Giải pháp nền tảng - Platform Solution Specialist - Khối Công nghệ thông tin (HO24.277),backend developer,Any Level,N/A,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,"MongoDB, AWS, Azure, GCP, PostgreSQL, MySQL, Redis, Kafka",Careerviet
TT KSNB&TT_Chuyên viên Kiểm soát nội bộ giám sát nghiệp vụ CNTT,N/A,Junior,1,Ngân hàng TMCP Lộc Phát Việt Nam (LPBank),Hà Nội,Thương lượng,,Careerviet
Văn phòng chuyển đổi_Chuyên gia/CVCC Kiến trúc sư giải pháp (Solution Architect),solutions architect,Senior,5,Ngân hàng TMCP Lộc Phát Việt Nam (LPBank),Hà Nội,Thương lượng,"SQL, Power BI, AWS, Azure, GCP, Hadoop, Big Data, NoSQL, ETL",Careerviet
Chuyên viên Quản trị hạ tầng Private Cloud - Cloud Engineer (Private Cloud) - Khối Công nghệ thông tin (HO24.272),cloud engineer,Intermediate,1-5,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,VMware,Careerviet
HO - Chuyên viên Vận hành ứng dụng Quản trị - Khối CNTT,data engineer,Intermediate,2-4,Ngân hàng TMCP Lộc Phát Việt Nam (LPBank),Hà Nội,Thương lượng,"MySQL, Kafka",Careerviet
[A9] Tuyển Nhân Viên Chăm Sóc Khách Hàng Truyền Hình Vệ Tinh K+,N/A,Any Level,N/A,BellSystem24-Việt Nam,Hà Nội,$6.00,,Careerviet
[A9] Cầu Giấy - Tuyển Nhân Viên Chăm Sóc Khách Hàng Truyền Hình Vệ Tinh K+,N/A,Any Level,N/A,BellSystem24-Việt Nam,Hà Nội,$6.00,,Careerviet
IT Support Analyst,IT support,Any Level,N/A,Công ty TNHH Chế biến Thực phẩm Olam Việt Nam,Đồng Nai,Thương lượng,,Careerviet
DevOps Engineer (Logistics Techhub),DevOps engineer,Junior,1-3,Indo Trans Logistics,Hồ Chí Minh,Thương lượng,"Python, MongoDB, Docker, Kubernetes, MySQL, ElasticSearch, Restful API, SOAP, Jenkins, CI/CD, Linux, Unix, NoSQL, TCP/IP, Nginx",Careerviet
IT System - Triển khai và phát triển hệ thống ERP/SAP,IT professional,Intermediate,3,Công Ty TNHH Rita Võ,Hồ Chí Minh,Thương lượng,"SQL, SAP, ERP",Careerviet
Technical Support Engineer,IT support,Any Level,N/A,Tổng công ty Bưu điện Việt Nam,Hà Nội,$10.00,"Java, SQL, Linux",Careerviet
Chuyên Viên Phân Tích Nghiệp Vụ (BA),N/A,Junior,2,Tổng công ty Bưu điện Việt Nam,Hà Nội,$12.00,,Careerviet
Chuyên Viên Quản Trị Hệ Thống Phần Mềm CNTT,database administrator,Junior,1,Tổng công ty Bưu điện Việt Nam,Hà Nội,$12.00,"SQL, Excel, MySQL",Careerviet
Java Developer Team Leader,software developer,Senior,3-8,Tổng công ty Bưu điện Việt Nam,Hà Nội,$25.00,"Java, JavaScript, HTML, CSS, PHP, JQuery, Bootstrap, jQuery, PostgreSQL, MySQL, Restful API, Git",Careerviet
Front end Developer,frontend developer,Junior,1,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,Thương lượng,"JavaScript, HTML, CSS",Careerviet
Automation test,data scientist,Junior,1,Tổng công ty Bưu điện Việt Nam,Hà Nội,$12.00,"GitHub, JIRA, Confluence",Careerviet
CVCC Quản trị hệ thống (HR system) - Hà Nội - TA133,data engineer,Senior,4-6,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Thương lượng,SQL,Careerviet
CV/CVC/CVCC Thông tin quản trị Ngân hàng cá nhân và Kênh phân phối (MIS 1),N/A,Junior,1-3,Ngân Hàng TMCP Tiên Phong (TPBank),Hà Nội,Thương lượng,,Careerviet
"Chuyên gia quản lý rủi ro an ninh thông tin, Phòng Quản trị rủi ro hoạt động, Khối Quản trị rủi ro",N/A,Senior,5-7,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,Thương lượng,,Careerviet
LIS Administrator (Laboratory Information System Administrator),system administrator,Intermediate,3,DIAG,Hồ Chí Minh,Thương lượng,,Careerviet
"Project Manager  (Scum Master, Agile)",project manager,Intermediate,3,Tập đoàn Giáo dục Đại Trường Phát,Hồ Chí Minh,$40.00,"JIRA, Agile, Scrum",Careerviet
IT Security,IT professional,Intermediate,3-4,"Rochdale Spears Co., Ltd.",Bình Dương,Thương lượng,Analysis,Careerviet
Nhân viên IT,IT professional,Any Level,N/A,HỆ THỐNG GIÁO DỤC EDUFIT,Hà Nội,$10.00,,Careerviet
Chuyên viên Quản lý chất lượng (QA - QC),data engineer,Junior,2,Công Ty Quản Lý Nợ Và Khai Thác Tài Sản - Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,SQL,Careerviet
PHÂN TÍCH NGHIỆP VỤ CÔNG NGHỆ THÔNG TIN (BA),N/A,Intermediate,1-5,Công Ty Quản Lý Nợ Và Khai Thác Tài Sản - Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,,Careerviet
Chuyên viên/CVCC Phân tích Khách hàng cá nhân - Individual Customer Analysis - Khối Dữ liệu (HO24.303),business intelligence analyst,Junior,2,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,"SQL, Tableau, Power BI",Careerviet
DevOps Engineer - Khối Công nghệ thông tin (HO24.291),DevOps engineer,Any Level,N/A,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,"MongoDB, Docker, Kubernetes, PostgreSQL, Jenkins, CI/CD, Agile",Careerviet
Kỹ sư Phát triển AI - AI Engineer - Khối Công nghệ thông tin (HO24.287),software engineer,Junior,1,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,"Python, Docker, gRPC, Flask, Django, Git, TensorFlow, PyTorch",Careerviet
Data Analyst - Khối Dữ liệu (HO24.294),data analyst,Intermediate,2-5,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,,Careerviet
Tester - Khối Dữ liệu (HO24.295),QA engineer,Junior,1,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,SQL,Careerviet
Chuyên viên Kiểm thử tự động - Automation Tester - Khối Công nghệ thông tin (HO24.290),QA engineer,Intermediate,2-5,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,,Careerviet
Network Administrator - Khối Công nghệ thông tin (HO24.288),network administrator,Junior,1,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,,Careerviet
Solution Architect - Khối Công nghệ thông tin (HO24.289),solutions architect,Intermediate,3,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,"Big Data, Microservices",Careerviet
Account Manager,N/A,Intermediate,2-5,CÔNG TY CỔ PHẨN TẬP ĐOÀN MK,Hà Nội,Thương lượng,,Careerviet
Chuyên viên phân tích nghiệp vụ,SAP consultant,Intermediate,1-5,Công ty Cổ phần Tập đoàn Austdoor,Hà Nội,Thương lượng,"Figma, ERP",Careerviet
Data Architect - Khối Dữ liệu (HO24.297),IT professional,Senior,5,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,,Careerviet
Chuyên gia Quản lý chất lượng,N/A,Senior,5-8,Công Ty Tài Chính TNHH MB SHINSEI (MCREDIT),Hà Nội,Thương lượng,,Careerviet
Chuyên viên/CVCC Công nghệ mô hình (AI/ML Ops) - Machine Learning Operations (AI/ML Ops) - Khối Dữ liệu (HO24.301),data engineer,Junior,1,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,"Python, SQL, Docker, Kubernetes, Jenkins, CI/CD, Hadoop, Spark, AI, R, Airflow, Kafka",Careerviet
Business Analyst - Khối Dữ liệu (HO24.296),business analyst,Junior,2,Ngân Hàng TMCP Quân Đội,Hà Nội,Thương lượng,SQL,Careerviet
[A9] BSV Tuyển dụng Tổng Đài Viên Truyền hình số vệ tinh K+ Làm Việc Xoay Ca,N/A,Any Level,N/A,BellSystem24-Việt Nam,Hà Nội,$65.00,,Careerviet
Senior Retail Operations Optimization Specialist,data scientist,Intermediate,3-5,Công Ty CP Vàng Bạc Đá Quý Phú Nhuận - PNJ,Hồ Chí Minh,Thương lượng,"Excel, Power Point",Careerviet
CVC Rủi ro Hoạt động (Phụ trách RR ATTT) - TNEX Finance - 4B010,N/A,Junior,1,CÔNG TY TÀI CHÍNH TNHH MTV TNEX (TNEX Finance),Hà Nội,Thương lượng,,Careerviet
Chuyên viên tư vấn giải pháp (An tòan thông tin),system administrator,Intermediate,4,Công ty TNHH Viettel - CHT,Hồ Chí Minh,Thương lượng,"PC, Linux, VMware, Networking, Firewall",Careerviet
Senior Android Developer - TA160,mobile developer,Senior,3-7,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,Thương lượng,"Java, Git, CI/CD, JIRA, Android, Kotlin, Flutter",Careerviet
[A9] Tuyển Tổng Đài Viên Đối Tác Tập Đoàn Viettel Tại Bắc Từ Liêm(Nhận Sinh Viên Chờ Bằng) - Làm Việc Xoay Ca Luân Phiên Linh Hoạt (Viettel AP),N/A,Any Level,N/A,BellSystem24-Việt Nam,Hà Nội,$6.00,,Careerviet
Nhân Viên/Chuyên Viên/ Trợ lý Quản Lý Dự Án,data analyst,Junior,1,CÔNG TY CỔ PHẦN CHỨNG KHOÁN ASEAN,Hà Nội,$15.00,"Excel, MS Excel, JIRA, Confluence",Careerviet
Data Engineer,data engineer,Junior,1-3,Savills Vietnam,Hồ Chí Minh,Thương lượng,"Python, SQL, Power BI, Azure, ETL",Careerviet
Dev Lead PHP Magento ( Dự án TMĐT),backend developer,Intermediate,3-5,Tổng Công ty Cổ phần Công trình Viettel,Hà Nội,$28.00,"JavaScript, HTML5, CSS3, PHP, JQuery, jQuery, MySQL, GraphQL, SOAP, CI/CD, JIRA, Agile, SEO, ERP",Careerviet
Chuyên viên IT,IT professional,Junior,1-2,"Viet Han Concrete JSC.,",Hồ Chí Minh,$9.00,VMware,Careerviet
SOFTWARE ENGINEER,software engineer,Intermediate,4,CÔNG TY CỔ PHẦN EARTH VENTURE,Hồ Chí Minh,$25.00,"Python, Java, Data science, Linux, Networking",Careerviet
Data Engineer,data engineer,Junior,2-3,UrBox - Công ty Cổ phần Tiếp Thị Số Tô Quà,Hồ Chí Minh,Thương lượng,"Python, MongoDB, AWS, MySQL, ETL, Airflow",Careerviet
[A9] BVS Tuyển Tổng Đài Viên Đối Tác Tập Đoàn Viettel Tại Phạm Văn Đồng (Nhận Sinh Viên Chờ Bằng) - Làm Việc Xoay Ca Luân Phiên (Viettel AP),N/A,Any Level,N/A,BellSystem24-Việt Nam,Hà Nội,$6.00,,Careerviet
Data Analyst Fresher,data analyst,Junior,1-3,Yes4All Trading Services Company Limited,Hồ Chí Minh,Thương lượng,"Python, SQL, Power BI, Data science",Careerviet
Middle/Senior Java Developer,software developer,Any Level,N/A,CÔNG TY TNHH BẢO HIỂM NHÂN THỌ MB AGEAS,Hà Nội,Thương lượng,,Careerviet
Chuyên viên Dịch vụ Tin học Văn phòng,N/A,Junior,1,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà NộiThanh HóaĐồng Nai,Thương lượng,,Careerviet
Chuyên viên IT,IT professional,Junior,1-2,Công ty CP thiết kế lục giác,Hà Nội,$10.00,,Careerviet
110902 - Quality Assurance Manager/ Trưởng Phòng Quản Lý Chất Lượng - IT,QA engineer,Lead/Expert,10,"RGF HR Agent Vietnam Co., LTD",Hồ Chí Minh,$70.00,"JavaScript, TypeScript",Careerviet
